"ql_id","timestamp","status","title"
"ql-20260817-005-4369","2026-08-17 14:42:24","已完成","修复 execute 子代理中断接手成本高、task 越权、plan --done 多层校验迭代盲盒三个负面问题"
"ql-20260818-001-d36c","2026-08-18 01:01:23","已完成","verify 阶段三负面问题修复：extract 环境解耦 / cleanup 删分支审计保护 / verify 基线锚点注入"
"ql-20260818-002-1734","2026-08-18 01:56:44","已完成","修复 quick --done 审计的 D-8 落盘假承诺"
"ql-20260818-003-b8c6","2026-08-18 02:11:19","已完成","清理决策文档腐烂与 gate 拦截的行号漂移存量"
"ql-20260818-004-b4b1","2026-08-18 01:35:00","已完成","quick step1 补危险文件预声明提示——启动预带 flag 持久化进守卫，省 step3 拦截一轮往返（上轮汇报负面①收尾）"
"ql-20260818-005-a999","2026-08-18 08:49:05","已完成","scan/archive 模块卡片模板标题补中文名——# <中文名>（<module-id>）对齐 sillyhub 平台解析约定，消除平台文档列表一墙英文代号"
"ql-20260818-006-b5ae","2026-08-18 08:55:07","已完成","修复 quick --done 审计在多 agent 并发仓把并行会话窗口内改动误归属进本会话 QUICKLOG 文件行"
"ql-20260818-007-1c7a","2026-08-18 09:07:03","已完成","quick 需求字段写法与标题截断规则前置透明"
"ql-20260818-008-0b78","2026-08-18 12:43:07","已完成","平台同步三缺陷修复——base_ts 断链、run 命令 pull 漏接线、同步失败静默无线索"
"ql-20260818-009-9443","2026-08-18 13:26:28","已完成","活文档漂移 advisory 精度对齐 docs check——只报真失效引用"
"ql-20260818-010-1197","2026-08-18 13:39:42","已完成","quick CLI 未知 flag 语义别名定向提示（--title 等不再误导猜 --files）"
"ql-20260818-011-9ae6","2026-08-18 13:47:43","已完成","quick 会话收尾补平台 spec 树同步"
"ql-20260818-012-60e7","2026-08-18 14:46:38","已完成","仓库新增 .gitattributes 强制文本文件使用 LF 并清理现有 CRLF"
"ql-20260818-013-bd63","2026-08-18 16:58:11","已完成","sync 归档后最终状态未推平台修复——目录检查硬拦"
"ql-20260819-001-6a9e","2026-08-19 09:02:58","已完成","platform sync 冲突静默死亡三缺陷修复（横幅警告/自竞态防御/last_pusher 空）"
"ql-20260819-002-8f16","2026-08-19 09:30:15","已完成","resolve keep-local 用旧冲突文件 ts 回退已推进 base_ts 修复"
"ql-20260819-003-9d6f","2026-08-19 10:43:13","已完成","brainstorm HTML 原型指引改高保真可复用——删 ASCII 线框低保真三条"
"ql-20260819-004-ce90","2026-08-19 10:59:59","已完成","quick 轻量归档加阶段闸——完整流程中途变更不再被穿插 quick 误归档"
"ql-20260819-005-eb50","2026-08-19 11:14:02","已完成","存量文档漂移 9 处重锚 + troubleshooting 补两 CLI 缺陷条目"
"ql-20260819-006-d2d7","2026-08-19 11:29:10","已完成","archive 检查失败明细打印裸 [object Object] 修复——failures 条目取 message 字段渲染"
"ql-20260819-007-d4f0","2026-08-19 13:11:01","已完成","plan 生成 module-impact 章节名与 archive-impact.yaml 契约同源化——prompt 钉死标题 + 三方回归断言"
"ql-20260819-008-7501","2026-08-19 13:27:48","已完成","存量漂移 11 处重锚——reopen-and-execute-batch-guard 变更 src 改动的伴生文档债清偿"
"ql-20260819-009-1463","2026-08-19 13:29:22","已完成","quick 起步即推 QUICKLOG 进行中占位条目上平台——spec 树增量同步消除起步到首次 --done 的可见盲窗"
"ql-20260819-010-0af1","2026-08-19 13:29:24","已完成","修复 quick --done 轻量归档误伤进行中变更的缺陷"
"ql-20260819-011-119b","2026-08-19 13:38:58","已完成","changes.title 在 brainstorm 单步推进时即刷新为中文标题"
"ql-20260819-012-66fc","2026-08-19 16:45:57","已完成","审计发现的 7 项高优先级缺陷修复"
"ql-20260819-013-1b70","2026-08-19 17:22:12","已完成","archive 与 quick 归档保持变更目录原名"
"ql-20260819-014-0082","2026-08-19 19:20:52","已完成","审计 medium 级 quick win 第二批修复完成"
"ql-20260819-015-65fa","2026-08-19 21:50:36","已完成","审计第三批安全与重复代码修复完成"
"ql-20260819-016-4c70","2026-08-19 23:04:43","已完成","修复 progress-dump 测试并发全量偶发失败 + dump 人类可读输出 camelCase 回归"
"ql-20260820-001-f651","2026-08-20 10:25:02","已完成","quick 启动缺 --input 时提示占位标题后果与重启指引"
"ql-20260820-002-2480","2026-08-20 10:38:15","已完成","quick 中途支持 --files 追加边界"
"ql-20260820-003-3592","2026-08-20 13:25:10","已完成","全局验收标准段去 checkbox 形态"
"ql-20260821-001-1e90","2026-08-21 07:51:04","已完成","全量体检缺陷修复——3 路静态审查 35 项发现核实修复 20 项（含在途 UI 原型分级批次文件一并登记）"
"ql-20260821-002-a69b","2026-08-21 09:34:33","进行中","(quick 任务)"
"ql-20260821-003-6be6","2026-08-21 09:34:48","已完成","progress dump 多活跃变更取错——恒取字典序最前（老变更）"
"ql-20260823-001-f97e","2026-08-23 20:15:40","进行中","(quick 任务)"
"ql-20260823-002-8e55","2026-08-23 20:19:45","已完成","清理保护分支连 local.yaml 一起保护——平台 init 凭据不再被误删"
"ql-20260824-001-0aa2","2026-08-24 08:40:10","已完成","模块卡字数预算警告（防文档膨胀成 agent 读取税）"
"ql-20260824-002-2a27","2026-08-24 11:54:58","进行中","(quick 任务)"
"ql-20260824-003-8f3f","2026-08-24 11:55:26","已完成","worktree 产物归属/探针5 双根并集/风险判级否定抑制——二期学习批次③工具反馈三坑修复"
"ql-20260824-004-6437","2026-08-24 14:34:49","已完成","二期学习批次④：taskcard 占位符硬拦 / Wave 依赖方向硬拦+plan-adopt-waves / decisions header 根治+补齐 /…"
"ql-20260824-005-4572","2026-08-24 19:00:19","已完成","三期学习批次：多行装饰器漏扫/探针1 worktree 盲区/FAIL 重验预告/checkpoint 夹带清单——工具反馈三坑修复"
"ql-20260825-001-56a2","2026-08-25 02:24:43","已完成","四期学习批次：apply --stash-dirty 主仓在途改动一等支持 / review.json 声明偏差放行 / stash pop 静默失败工具化兜底"
"ql-20260825-002-db58","2026-08-25 09:02:22","已完成","五期学习批次：worktree --adopt-branch 收编+分支误删四向量堵死 / brainstorm-auto 模板骨架化 / 多会话单工作区风险归…"
"ql-20260826-001-7c31","2026-08-26 07:16:09","已完成","六期学习批次：归属排除活性收敛 / taskcard 骨架内建预生成 / worktree editable-install 越界检查"
"ql-20260827-001-643a","2026-08-27 23:56:54","已完成","quick prose 参数 MSYS 路径转换污染嗅探告警"
"ql-20260828-001-b050","2026-08-28 01:54:28","已完成","verify 测试对账通过行误判修复——known_failures 假阳性淹没"
"ql-20260828-002-b3fa","2026-08-28 02:06:22","已完成","verify 对账补修：vitest 控制台捕获噪声行剔除"
"ql-20260828-003-3bf7","2026-08-28 07:38:48","已完成","用户实证三负面反馈工具化——known_failures 列表内注释截断（连续踩两次）/ 平台同步破坏本地两形态（删整个 changes 目录、覆盖回旧版）/ …"
"ql-20260828-004-82be","2026-08-28 07:38:49","已完成","用户实证四负面反馈工具化——merge 空转需手工补救 / 探针5单 task 产物对账 150 条假 missing / cleanup 后 --done 被…"
"ql-20260828-005-56b5","2026-08-28 08:11:49","已完成","用户实证两负面反馈工具化——同 main 两个活跃会话暂存区互相污染无防护（本轮竞态事故根因"
"ql-20260828-006-4e49","2026-08-28 08:42:19","已完成","用户实证瑕疵——scan 类文档（ARCHITECTURE/CONCERNS）属受保护基线、--files 声明了照样拦必须 --force-baseline"
"ql-20260831-001-ad9d","2026-08-31 11:55:50","已完成","verify 捕获块内容行误判失败行（744→41）+ endpoints 挂载前缀假 missing（探针5 对齐）+ troubleshooting 46/…"
"ql-20260902-001-8f3a","2026-09-02 09:05:00","已完成","用户实证三负面反馈工具化——conditionalWait 步骤 --continue 假完成（--done 落错步）/ pytest warnings summary 误判失败行（真实守卫失败被淹没）/ per-task review 与统一 commit 模式冲突"
"ql-20260902-002-7f5f","2026-09-02 11:07:00","已完成","progress show --json 全局状态总览出口（跨 agent 单一状态源 P0-1）"
"ql-20260902-003-277a","2026-09-02 15:31:39","已完成","quick --done 内置 test+lint 硬门禁（规则 8 下沉为 CLI 卡点"
"ql-20260902-004-0661","2026-09-02 17:04:35","已完成","resolveEffectiveDir worktree 主仓自动锚定（治 quick 新会话分裂进度库"
"ql-20260902-005-3298","2026-09-02 18:31:07","已完成","P2-2：sync-conflict 标红透出 + doctor file-lifecycle 文档欠账自动检查"
"ql-20260902-006-7535","2026-09-02 21:10:09","已完成","show 总览补全局未决冲突段（P2-2 盲区"
"ql-20260906-001-1f6b","2026-09-06 00:01:16","已完成","修 archive 文档等待配置漂移 + 注入模板去 npm 硬编码"
"ql-20260907-001-c129","2026-09-07 10:24:27","已完成","spec-sync 间歇 aborted 异常治理——AbortError 分类文案 + 同步总熔断 env 可调"
"ql-20260907-002-b9d4","2026-09-07 10:45:12","已完成","ghost 判定排除 quick 会话行——overview/show 与 doctor D4 同源豁免"
"ql-20260907-003-3356","2026-09-07 21:09:03","已完成","skills 文档降 token 批次——死入口 propose 重定向 + 手册/重复表瘦身"
"ql-20260907-004-e44f","2026-09-07 21:56:07","已完成","主流程 step1 进度确认 noAI 化——省三轮 agent 复述往返"
"ql-20260907-005-6658","2026-09-07 22:01:57","已完成","quick test/lint 门禁倒推 B 兜底——声明边界触及 src 必实测"
"ql-20260907-006-deff","2026-09-07 22:15:05","已完成","机械事实注入三占位符——省高频 cat/git status/手数勾选往返"
"ql-20260907-007-136f","2026-09-07 22:38:39","已完成","review write 命令式写入——task review.json 手拼 JSON 时代终结"
"ql-20260907-008-d38c","2026-09-07 22:48:45","已完成","完工复查批次——三遗漏修复 + scan 注入丢失意外修复实证"
"ql-20260908-001-102b","2026-09-08 07:05:09","已完成","auto-driver 收尾三件——残留登记/标记裁决/E2E 实测全过"
"ql-20260908-002-3a55","2026-09-08 07:15:09","已完成","currentStage 残留根因修复——--done 完成路径钉阶段"
"ql-20260908-003-1ec5","2026-09-08 07:37:56","已完成","auto 双轨步骤表互踩修复——auto 模式进度不再回 step1"
"ql-20260908-004-cdac","2026-09-08 16:18:59","已完成","pre-import 快照写入侧滚动裁剪"
"ql-20260908-005-7549","2026-09-08 16:49:31","已完成","归档后按 change 精确回收 runtime 取证"
"ql-20260908-006-5f04","2026-09-08 16:59:50","已完成","doctor --gc-unstamped-runs 清已归档无戳 execute-runs"
"ql-20260908-007-0c2f","2026-09-08 17:36:30","已完成","工具使用反馈四项改进：①QUICKLOG 文件行纳入模块卡与 changelog sidecar（收尾必改项不再手工补录）；②--req 标题不再截到首个标点…"
"ql-20260908-008-6d1d","2026-09-08 18:23:30","已完成","两轮使用反馈的六个负面项修复：--file-notes 与边界声明口径打架、活文档硬编码行号漂移、backfill --adopt 冲掉 review、平台模式…"
"ql-20260908-009-c69e","2026-09-08 21:31:24","已完成","落盘轮次经济学分析docs+09-05文末互指行"
"ql-20260908-010-8f3d","2026-09-08 21:36:04","已完成","plan --done CLI 自动生成 module-impact 首版（刀②）"
"ql-20260908-011-7d26","2026-09-08 21:50:08","已完成","temp 残留平台声明治理——写侧守卫与双入口自愈降级"
"ql-20260908-012-31e5","2026-09-08 22:00:40","已完成","verify 结论枚举槽化+lint advisory 计数器（刀③）"
"ql-20260908-013-3eb1","2026-09-08 22:16:54","已完成","quick step1 注入化：项目/约定/模块上下文 CLI 代读（刀①）"
"ql-20260908-014-b598","2026-09-08 22:18:53","已取消","runtime 阶段注入测试冒烟"
"ql-20260909-001-05ce","2026-09-09 04:13:26","已完成","§7 债批五项：doctor 悬空声明/quick 会话过滤/空壳宽限/cancel 字段名/autoReanchor 扩展"
"ql-20260909-002-9920","2026-09-09 05:41:53","已完成","修 multi-agent-platform 实证的 verify --done target_files 对账误拦——当前变更声明并真实修改的共享文件被 fo…"
"ql-20260909-003-7cfc","2026-09-09 06:05:26","已完成","fourpiece-init 骨架命令 + brainstorm 指引 + MSYS 阻断升档"
"ql-20260909-004-f629","2026-09-09 06:15:01","已完成","archive 三重核对机械化——CLI 代算 + prompt 注入"
"ql-20260909-005-9131","2026-09-09 09:52:47","已完成","审核修正批：lint 硬门 + 三重核对真接 map + 严格档结论槽必在 + 文档口径"
"ql-20260909-006-52eb","2026-09-09 09:59:27","已完成","刀批 2：design 自检删除 + 危险预检前移 + module-docs-sync"
"ql-20260909-007-c720","2026-09-09 10:41:34","已完成","lint 打印文案随门禁档位分支 + 经济学文补记 + 死参清理"
"ql-20260909-008-c8a9","2026-09-09 12:19:59","已完成","修复 12 个测试满载并发假红：套件 HOME 隔离改锚 suiteTmp 根 + config-cat passedHome 截断"
"ql-20260909-009-bb26","2026-09-09 13:52:59","已完成","平台凭据 env 通道注释纠偏——四处「daemon 注入通道」改为「预留通道、daemon 未实现注入」。根因…"
"ql-20260910-001-7ae6","2026-09-10 09:00:54","已完成","quick 收尾软归属：窗口内未声明同模块测试文件自动补入 QUICKLOG 文件行"
"ql-20260910-002-9beb","2026-09-10 09:15:48","已完成","stage review 降级自审 CLI 侧配套：无 Agent 宿主 tier=independent 降级可见可追溯"
"ql-20260910-003-2709","2026-09-10 09:34:54","已完成","verify 证据核验时序两难与同步覆盖/夹带三坑修复"
"ql-20260910-004-b807","2026-09-10 10:40:12","已完成","独立审查通道优先序可配置（P1 垫底）：channel_priority 按用户配置序注入契约 + reviewer.channel 审计"
"ql-20260910-005-fb40","2026-09-10 12:41:09","已完成","平台侧 MCP 修复三遗留的消费侧落地：派发解析/成对凭据/daemon 在线探测"
"ql-20260910-006-2134","2026-09-10 13:03:10","已完成","成对签发消费侧 hotfix：client 端点双形态兼容（origin 拼 /mcp/ vs 完整端点不再叠加）"
"ql-20260910-007-124c","2026-09-10 13:57:19","已完成","修驾驭小结三负面：exec-run runId 同秒碰撞误写 review.json + verify-probes 平台镜像回显混乱 + module-imp…"
"ql-20260910-008-6d84","2026-09-10 14:32:00","已完成","修驾驭小结第二批三负面：apply 归档取证自相矛盾 + exec-run 串台残余 + docs check 输出噪音"
"ql-20260910-009-a684","2026-09-10 15:20:00","已完成","scope-audit 归档形态支持——已归档变更可查"
"ql-20260910-010-d973","2026-09-10 18:54:03","已完成","scope-audit baseAnchor 修复——审计 tag merge-base 锚"
"ql-20260910-011-a479","2026-09-10 19:22:47","已完成","P2 模块卡正文补账"
"ql-20260910-012-e069","2026-09-10 20:15:32","已完成","修驾驭小结第三批三负面：exec run 并行覆写结构化隔离 + 平台 init 产物双写主仓 + verify 服务进程树击杀"
"ql-20260910-013-6906","2026-09-10 20:46:35","已完成","修驾驭小结第四批三负面：模块文档 worktree 副本泄漏铁律 + 决策提炼扁平格式静默 0 条 + change_deleted 409 提示滞后"
"ql-20260910-014-ad3b","2026-09-10 21:08:55","已完成","修驾驭小结第五批三负面：daemon junction 锚与自指警告降频 + 探针 3 双根并集 + taskcard depends_on Wave 反填"
"ql-20260910-015-8054","2026-09-10 22:09:39","已完成","scope-audit 归档形态快照冻结——终止范围修复"
"ql-20260910-016-6c94","2026-09-10 22:19:15","已完成","scope-audit --file 单文件变化内容查看"
"ql-20260910-017-73bd","2026-09-10 22:35:10","已完成","落盘 noAI/CLI 接管与 IR 能力改进路线图（三方分析合并裁决版）"
"ql-20260910-018-84f4","2026-09-10 23:02:40","已完成","P0-1 verify 测试步 noAI 化：test/lint 实测提前 + 指纹复用 + 结论草稿预填 + 决策链矩阵机械预填"
"ql-20260910-019-f91b","2026-09-10 23:03:10","已完成","修驾驭小结第六批三负面：taskcard --all 镜像双写主仓 + quick 门禁隔离快照 + apply EXCLUDE-DIRTY 自动三方合并"
"ql-20260910-020-660d","2026-09-10 23:13:14","已完成","P0-2 --output 摘要 CLI 合成 + P0-3 gate 预检前置进 prompt"
"ql-20260910-021-f569","2026-09-10 23:30:29","已完成","P0-4 安全变体：archive decision-distill 步 noAI 化 + verify/archive/auto skill 同步"
"ql-20260910-022-9b1d","2026-09-10 23:37:31","已完成","P1-1 docs-check 扫描集纳入 changes/ 与 knowledge/ + 23 处存量漂移清零"
"ql-20260910-023-68f5","2026-09-10 23:43:06","已完成","P1-2 docs-check 符号锚语法：file.js::symbol 新引用即用，行漂移天然免疫"
"ql-20260910-024-d902","2026-09-10 23:44:32","已完成","坑文档化：pre-commit stash-restore 吞常规提交（三现）+ python replace 无 assert 静默流失入 troublesh…"
"ql-20260910-025-599e","2026-09-10 23:47:13","已完成","P1-3 run --meta：SS-META 机器块从 auto 专属毕业到常规模式"
"ql-20260911-001-138f","2026-09-11 00:22:11","已完成","P0-4 全量并步：archive 6 步→3 步 + archive 退出 auxiliary 重置修复"
"ql-20260911-002-d257","2026-09-11 00:27:53","已完成","P1-4 QUICKLOG 结构化 sidecar：终态 payload 写时持久化"
"ql-20260911-003-2f5c","2026-09-11 00:32:53","已完成","P1-5 decisions 单一写入者：decisions add/list 命令式 canonical 写入"
"ql-20260911-004-2b1b","2026-09-11 00:40:18","已完成","P1-6 commit --apply（只限归档语境）+ 建议命令 pathspec 化"
"ql-20260911-005-a972","2026-09-11 00:50:39","已完成","P2 批：next --apply 代跑 + coverage 存在性事实 + 路线图 P2 逐项裁决"
"ql-20260911-006-49b0","2026-09-11 07:35:59","已完成","P2-c module-map 字段分离：rebuild --force 改 merge 语义"
"ql-20260911-007-2be2","2026-09-11 07:41:57","已完成","P2-d schema 普及：sillyspec validate 总命令 + 门禁快照 .sillyspec 盲区修复"
"ql-20260911-008-ed08","2026-09-11 07:48:58","已完成","P2-d 补丁：快照契约测试夹具 mkdir 修复"
"ql-20260911-009-f4f3","2026-09-11 07:52:07","已完成","P2-e 铁律 8 收窄：CLI 骨架 provenance 戳（generated_by）"
"ql-20260911-010-f650","2026-09-11 07:56:55","已完成","P2-f task 真源归一：CLI 唯一勾选者（review write 落盘即勾）"
"ql-20260911-011-a0f5","2026-09-11 08:00:48","已完成","P2-g MCP Phase 2：sillyspec mcp 最小 stdio server（四件只读 tools）"
"ql-20260911-012-df94","2026-09-11 08:02:56","已完成","P2 收尾：execute skill 勾选归 CLI 同步"
"ql-20260911-013-5dcf","2026-09-11 10:25:00","已完成","修 verify 实测门结构性盲区：隔离快照定向跑本变更内容（--worktree 定向等价）+ 坑入 troubleshooting §58"
"ql-20260911-014-3e32","2026-09-11 10:46:40","已完成","修 docs gate 窗口关键词误伤：纯位置锚语法 file.js:line?（层 2 跳过、层 1 照校）"
"ql-20260911-015-55d5","2026-09-11 11:04:20","已完成","scope-audit 快照优先放宽至 post-apply 收尾形态"
"ql-20260911-016-8e13","2026-09-11 11:08:58","已完成","修驾驭两点：文档门失效只报计数不指名 + 审计拦截 flag 建议全家桶（归属问题被推危险文件豁免）"
"ql-20260911-017-0c35","2026-09-11 11:17:31","已完成","变更名格式门禁 CLI 化——YYYY-MM-DD-<简短描述> 不合规不予执行"
"ql-20260911-018-ebb1","2026-09-11 12:41:28","已完成","scope-audit 审计级存储——快照+全量 patch 落变更包"
"ql-20260911-019-c0b4","2026-09-11 13:27:58","已完成","冻结 patch 归属口径修正——体积 336KB→KB 级"
"ql-20260911-020-1397","2026-09-11 14:01:47","已完成","修驾驭第三撞 verify 门（noAI 扫描步漏接快照）+ 决策解析器第三格式盲区（H3/冒号，归档 8 条决策双重盲区零入库）"
"ql-20260911-021-eca5","2026-09-11 14:39:11","已完成","scope-audit 预执行形态——计划清单视图"
"ql-20260911-022-0347","2026-09-11 15:35:20","已完成","scope-audit 双子代理审查修复批（七项+防篡改锚）"
"ql-20260911-023-b269","2026-09-11 18:20:27","已完成","probe token 失效类型化分诊（用户实测 401 被误报 daemon-unreachable）"
"ql-20260911-024-103b","2026-09-11 18:49:31","已完成","决策文件字段回填+同号遮蔽修复（decision-cross-change-id-shadow）"
"ql-20260911-025-dc93","2026-09-11 20:55:02","已完成","跨会话协修 probe-cwd-suite-runner：401 类型化新测试套件必挂"
"ql-20260911-026-47f1","2026-09-11 20:56:19","已完成","摩擦 postmortem：worktree apply 三道坎入知识库"
"ql-20260911-027-b451","2026-09-11 21:05:20","已完成","语义护栏 FR-03 生产路径 live 验证（观察型会话无代码改动）"
"ql-20260911-028-0ee3","2026-09-11 21:23:34","已完成","D-002 复潮：自动归档闸时近性闸（缺陷②热修）"
"ql-20260911-029-2892","2026-09-11 23:26:20","已完成","审查报告紧急包六项小修（ESM 路径/blocked 谓词/Makefile 正则/doctor 转义/JSON 死条件）"
"ql-20260911-030-bad4","2026-09-11 23:45:33","已完成","审查报告安全包五项修复（guard 收口/cleanup fail-closed/updateStep 事务/zh-CN 时间戳/checkApproval u…"
"ql-20260912-001-ca16","2026-09-12 00:04:25","已完成","审查报告性能包三项优化（quicklog 推送出锁/guard 直连 sqlite/autoCheck 卡片读取延后）"
"ql-20260912-002-57c4","2026-09-12 05:05:14","已完成","backlog 批 A：task-review 他者 WIP 盲区 + mcp-server 挂死 + quicklog 锁三连"
"ql-20260912-003-b696","2026-09-12 05:14:35","已完成","backlog 批 B：db 迁移吞错+.bak WAL 侧车/stage-review 原子写/verify bare 引号/quick --cancel 平…"
"ql-20260912-004-afa2","2026-09-12 07:07:27","已完成","backlog 批 C：rename 并发竞态/local-register 锁/parseFlowValue 逗号/known_failures 截断/只读探…"
"ql-20260912-005-3491","2026-09-12 07:08:56","已完成","跨仓 worktree 三护：主仓清理面守卫 + 跨仓跳过外来文件 checkpoint + 门禁快照 venv 链接（postmortem §59）"
"ql-20260912-006-42fc","2026-09-12 07:22:57","已完成","修驾驭三负面：门禁沙箱环境预检回退 + task 进行中标记 + 回执解析双宽度容收"
"ql-20260912-007-63f7","2026-09-12 07:37:38","已完成","修驾驭两负面：门禁快照 monorepo 依赖布局可用性 + 失败归属可见 / baseline checkpoint 产物防御（289MB tar.gz 实证…"
"ql-20260912-008-8eff","2026-09-12 10:22:41","已完成","backlog 批 D：flag 值位守卫/合并备份/argv 分批/三小修"
"ql-20260912-009-06b4","2026-09-12 10:50:58","已完成","backlog 批 E：spec-sync O(N×M)+双读/doctor 串行 spawn/friction-tally 原子性/mcp exit-2 语义"
"ql-20260912-010-0b9e","2026-09-12 15:28:10","已完成","审查遗留终批：worktree.js hash-object/ls-tree argv 分批 + _branchReviewReferences 精确校验 +…"
"ql-20260912-011-ffdc","2026-09-12 18:50:23","已完成","修审计两摩擦：并行会话 spec 残留 fail-closed 误拦（归档移动只能 --allow-delete）+ gen:types 行尾重写假 M 噪声"
"ql-20260912-012-ce01","2026-09-12 19:09:17","已完成","修驾驭第十七批四摩擦+dogfood 快照 lint 超时主仓回退"
"ql-20260914-001-a4de","2026-09-14 09:11:25","已完成","根治平台进度同步自回声假冲突：血统归属判定 + base_ts 单调回填 + 冲突文件过期自清"
"ql-20260914-002-4670","2026-09-14 09:28:29","已取消","修复 quick 会话 ql-ID 分配竞态：启动预留的 ql-ID 写入 guard.json 后，并行会话可分到同一 ID（实证 2026-09-13 007-1351 双占用）。分配时对 QUICKLOG 已有条目查重 + 他者会话 …"
"ql-20260914-003-4d6c","2026-09-14 09:30:31","已完成","根治 quick 会话 ql-ID 分配竞态（坑 ql-id-double-occupancy…"
"ql-20260914-004-f4c9","2026-09-14 10:01:42","已完成","根治 quick 单活跃变更无条件自动关联（坑 quick-single-change-auto-link，实证 2026-09-14 误挂他者空骨架变更）"
"ql-20260914-005-5dd0","2026-09-14 10:17:41","进行中","CLI 自回声归属升级身份优先：平台回传 last_pusher（服务端 ql-20260914-006-e395 已落）后，pusher≠本人一律真冲突堵跨机慢钟盲区；pusher==本人且血统不新于本地才自愈；身份缺失回退血统窗口"
"ql-20260914-006-7221","2026-09-14 10:17:51","已完成","CLI 自回声归属升级身份优先：last_pusher≠本人一律真冲突堵跨机慢钟盲区"
"ql-20260914-007-fcb7","2026-09-14 10:27:34","已完成","修复 explore --done 拒绝提示缺自身出口与 default 空目录污染，及墓碑 409 回执刷屏"
"ql-20260914-008-49ad","2026-09-14 11:19:01","已完成","SKILL/README 特性叙事按四层能力地图补齐并新增推广基准稿"
"ql-20260914-009-4623","2026-09-14 13:26:08","已完成","P1 判级基重审条件落卡——用户评审 quick-exit-tiered-gates 接受 fileCount（含文档）判级基但附条件…"
"ql-20260914-010-a1b8","2026-09-14 13:29:09","已完成","把 apply 与并行会话工作区互相冲掉的事故按现象/根因/护栏/证据四段补进 troubleshooting（用户评审裁定的护栏结论三条）"
"ql-20260914-011-be6b","2026-09-14 13:56:24","已完成","模块域门禁三条 UX 修复（幻觉报错自足/NEW: 规则预告/收尾元数据告警按变更隔离）"
"ql-20260914-012-c9e0","2026-09-14 14:18:08","已完成","scan-refresh 重审四缺陷修复（HEAD 逃逸门/路径穿越校验/help 补 force/bump 尾部容错）"
"ql-20260914-013-e7ba","2026-09-14 14:31:53","已完成","scope-audit quick 未声明噪音过滤修正"
"ql-20260914-014-7da8","2026-09-14 15:43:38","已完成","scope-audit ql-xxx 反查支持"
"ql-20260914-015-0b5e","2026-09-14 19:13:31","进行中","postmortem §65——归档后 worktree 被并行会话清理+review 放行通道放进外来文件（apply-conflict-hardening 收官期两惊险），四段落 troubleshooting"
"ql-20260914-016-8786","2026-09-14 21:58:08","已完成","wt-commit 幽灵命令根治——index.js 补 dispatch 接线 runWtCommit"
"ql-20260915-001-ccce","2026-09-15 00:18:37","进行中","四点工具摩擦修复：①apply 对 MISMATCH（主干已推进）文件自动三方合并而非跳过 ②checkbox 自动勾选链在门控时序下的断裂 ③stage review reviewType 校验报错补期望值 ④归档自动 git add 目…"
"ql-20260915-002-f2b4","2026-09-15 01:58:57","已完成","knowledge validate 对 uncategorized.md 误报 unregistered_file 豁免"
"ql-20260915-003-fc6e","2026-09-15 05:04:51","已完成","三点工具摩擦修复——junction 归属清扫/cleanup meta 兜底探测/中断残留语法检测"
"ql-20260915-004-6701","2026-09-15 07:42:55","已取消","三坑修复：①docs gate 基线陈旧假拦（改对比 origin/main 实测而非本地基线文件）②探针 7 覆盖矩阵预填漏证据列 ③worktree 快照断言漂移的 committed-drift 提示"
"ql-20260915-005-d3e7","2026-09-15 11:51:49","已完成","修复 knowledge 命令 flag-as-value 参数缺陷并清理 INDEX 垃圾路由"
"ql-20260915-006-135f","2026-09-15 16:27:39","已完成","修复跨仓/门控四坑——register-repo 平台模式写死配置 / design_file_ref 跨仓盲目 / verify 命令路径解析 / deps…"
"ql-20260915-007-9b55","2026-09-15 16:51:14","已完成","知识库文件(.sillyspec/knowledge/)纳入 quick 元数据白名单…"
"ql-20260915-008-c5c7","2026-09-15 16:59:02","已完成","scope-audit 跨仓清单盲区三改进：filterDeliverableFiles 扩排工具脚手架、计划侧跨仓条目标注、退栈 planned 文件标疑似他…"
"ql-20260915-009-f9b4","2026-09-15 22:34:11","已完成","verify/archive 收尾摩擦六坑——平台模式对账形态判定双根化、探针1 词边界、③类脚手架聚合、探针5 跨仓注记、sync 409 自愈键控闸、tes…"
"ql-20260915-010-d65d","2026-09-15 23:51:26","已完成","探针3 Java布局双向失真修复+verify骨架层标注语义footnote"
"ql-20260916-001-3ef8","2026-09-16 00:10:46","已完成","跨仓 per-repo 对账机器可见性 + 探针7 covered 锚点机器校验"
"ql-20260916-002-d6dc","2026-09-16 00:21:48","已完成","平台模式产物落点指针——阶段完成时工作树.sillyspec落PLATFORM-DOCS-POINTER.md"
"ql-20260916-003-ccdc","2026-09-16 00:29:10","已完成","等效验证先例库——local.yaml verify_precedents 段+verify prompt 自动注入"
"ql-20260916-004-c1d4","2026-09-16 00:33:02","已完成","verify移交项结构化——骨架「移交项（结构化）」章节+parseHandoverRows+facts.handover回填+零行advisory"
"ql-20260916-005-33bc","2026-09-16 00:44:52","已完成","C/D合并态回归修复——renderExample 补 verify_precedents + 章节计数 12→13"
"ql-20260916-006-0756","2026-09-16 00:48:47","已完成","探针5跨仓前端扫描根扩展+unused分层+兄弟仓deps分类"
"ql-20260916-007-5e1a","2026-09-16 00:59:17","已完成","探针8载荷字段契约对账——前端载荷键×后端字段/NOT NULL列 advisory 比对"
