"ql_id","timestamp","status","title"
"ql-20260715-016-b3f1","2026-07-15 23:16:08","已完成","修复登录后仍跳 /ppm/projects——login PLATFORM_REDIRECT.ppm 改 /ppm/workbench（上次只改了 /ppm redirect 漏了登录硬编码）"
"ql-20260716-001-a2b3","2026-07-16 00:54:44","已完成","PPM 任务计划执行弹窗加任务详情区(核心字段+备注/附件) + 问题清单「开始处置」弹窗补流程履历"
"ql-20260716-001-7f3a","2026-07-16 08:41:06","已完成","项目维护新建项目后创建人(create_name)为空，改为后端按当前登录用户自动填充"
"ql-20260716-002-4c8e","2026-07-16 09:14:54","已完成","项目维护列表默认按创建时间降序（最新在前）"
"ql-20260716-003-8b3e","2026-07-16 09:42:00","已完成","计划节点模板子表样式优化——明细/模块子表套限宽 overflow-x 容器独立横向滚动（隔离母表）+ 明细 7 列列宽压缩（920→790）"
"ql-20260716-004-6d21","2026-07-16 09:49:19","已完成","里程碑明细·明细列表(DetailLevelTable)加「执行人」列"
"ql-20260716-005-c2a7","2026-07-16 10:10:00","已完成","修 ql-003 R-02 遗留：plan-nodes 明细子表（PpmSubTable flex wrapper 内 .ant-table-wrapper min-width:auto 顶住限宽容器）无独立横向滚动条——限宽容器加 min-w-0 让表格可压缩"
"ql-20260716-006-9c4f","2026-07-16 10:16:47","已完成","/ppm/project-plans 新建项目计划后「项目名称」列显示 id 修复：后端 create 兜底按 project_id 关联取 project_name"
"ql-20260716-007-d4e9","2026-07-16 10:35:00","已完成","回退 ql-003/005 的限宽 overflow 容器——2K 屏容器引入母表/模块多余滚动条，去掉容器只保留列宽压缩"
"ql-20260716-008-e5f1","2026-07-16 10:55:00","已完成","plan-nodes 子表 scroll.x 改固定宽度（明细790/模块790）替代 max-content——从根本上避免嵌套测量膨胀撑母表"
"ql-20260717-001-f1a2","2026-07-17 12:30:00","已完成","里程碑明细编辑提交直接完成(无审核流程)+建任务计划"
"ql-20260717-002-f864","2026-07-17 14:50:16","已完成","旧""实施阶段""里程碑三层结构丢失修复——回填 has_module=true（直接 UPDATE 数据库，无代码改动）"
"ql-20260717-003-94b4","2026-07-17 14:59:38","已完成","里程碑明细列表加显示【任务描述】列"
"ql-20260717-004-01b2","2026-07-17 15:56:09","已完成","项目改名后项目计划列表项目名不更新（写时同步 ps_project_plan.project_name）"
"ql-20260717-005-b551","2026-07-17 16:27:56","已完成","/admin/users 新建用户抽屉→antd Modal 弹窗 + 组织树选择 + 角色选择框 + 全 antd 表单"
"ql-20260717-006-ec0f","2026-07-17 16:50:00","已完成","/admin/users 用户列表加「组织」列"
"ql-20260720-001-c4a1","2026-07-20 09:09:40","已完成","/ppm/projects 编辑抽屉改 antd Modal 弹窗 + 审查页面 antd 统一性"
"ql-20260720-002-8d3e","2026-07-20 09:42:14","已完成","/ppm/projects 查询区按钮 size 调整(antd small→默认 middle，修字体顶边框)"
"ql-20260720-003-2f1a","2026-07-20 09:52:33","已完成","table 序号「#」列居中对齐"
"ql-20260720-004-b05c","2026-07-20 10:07:58","已完成","修 striped 表固定列(序号/操作)横向滚动穿透：加不透明背景"
"ql-20260720-005-e91c","2026-07-20 10:26:03","已完成","StatusBadge 组件内部改 antd Badge(全局 17 处状态标签统一切 antd)"
"ql-20260720-006-a7e3","2026-07-20 11:25:00","已完成","里程碑明细 done 状态增加「变更」按钮（编辑信息+同步任务计划，不改状态）"
"ql-20260720-007-b9d2","2026-07-20 11:45:00","已完成","任务计划建/改同步明细 task_description + 任务计划列表展示任务描述列"
"ql-20260720-008-c4e1","2026-07-20 12:25:00","已完成","任务计划详情(列表「详情」Modal + 执行弹窗 TaskDetail)补任务内容/任务描述"
"ql-20260720-009-d5f2","2026-07-20 13:15:00","已完成","/ppm/project-plans 操作列去掉「详情」按钮"
"ql-20260720-010-e3a1","2026-07-20 13:30:00","已完成","/ppm/project-members + /ppm/milestone-details 从侧边栏菜单隐藏(二级页面,保留路由/权限)"
"ql-20260720-011-f1b8","2026-07-20 13:48:00","已完成","里程碑明细详情抽屉去掉「审批信息」块"
"ql-20260720-006-3a7d","2026-07-20 14:29:30","已完成","/ppm/project-members 按前端样式规范调整：Button antd 化 + 搜索 Field 布局对齐"
"ql-20260720-012-f2a8","2026-07-20 15:00:54","已完成","/ppm/project-members 成员子表按规范调整：Button antd 化 + Badge→Tag + MemberFormDrawer→Modal"
"ql-20260720-013-c7e9","2026-07-20 15:22:09","已完成","/ppm/project-plans 按前端样式规范调整：Button antd 化 + 删除 confirm→Modal + toast 成功色 token"
"ql-20260720-014-b3d5","2026-07-20 15:35:46","已完成","/ppm/project-plans 新建/编辑表单 PpmProjectPlanForm Drawer→Modal"
"ql-20260721-001-7e3a","2026-07-21 08:48:56","已完成","项目计划表单去掉「完成状态」字段"
"ql-20260722-001-b4c1","2026-07-22 09:00:48","已完成","看板任务详情「任务描述」显示暂无描述修复——回填 ppm_plan_task.task_description 历史空值（从关联明细同步）"
"ql-20260722-003-f7d9","2026-07-22 11:20:00","已完成","/ppm/problem-list 列表页改造：归属默认全部、问题类型入展开、列重排补齐、按计划开始时间正序"
"ql-20260729-001-b3af","2026-07-29 09:25:52","已完成","修 GET /api/llm-providers 500——deploy/.env 主密钥配成非 hex 标识串致 crypto.get_cipher() 崩溃，换合法 hex 密钥重建容器"
"ql-20260729-002-4791","2026-07-29 11:11:12","已完成","daemon 未配供应商时用宿主机 ~/.claude 配置(有启用才隔离)"
"ql-20260730-001-04ac","2026-07-30 08:34:29","已完成","agent 会话气泡三层(思考/工具折叠+回复突出)"
"ql-20260730-002-2356","2026-07-30 09:05:00","已完成","agent 会话工具卡片命令形式+复制按钮(优化 ql-001)"
"ql-20260730-003-4a35","2026-07-30 09:21:41","已完成","会话折叠样式对齐原型(灰底思考/蓝底工具)"
"ql-20260730-004-9f0a","2026-07-30 15:21:13","已完成","会话回复格式修复——reply 流式 delta 改直接 concat(去掉 \n 拼接)"
"ql-20260730-005-1891","2026-07-30 15:45:17","已完成","/ppm/weekly-plan 页面加独立菜单权限 ppm:weekly-plan:view"
"ql-20260730-006-a837","2026-07-30 16:22:48","已完成","将 /ppm/weekly-plan 改名为「实施计划汇总」（消除与 ppm-project-plans 重名）"
"ql-20260731-001-2290","2026-07-31 13:25:03","已完成","(quick 任务)"
"ql-20260731-002-46ef","2026-07-31 13:50:27","已完成","(quick 任务)"
"ql-20260731-003-85ca","2026-07-31 14:24:06","已完成","(quick 任务)"
"ql-20260731-004-13f4","2026-07-31 14:39:09","已完成","(quick 任务)"
"ql-20260731-005-6824","2026-07-31 15:44:01","已完成","(quick 任务)"
"ql-20260731-006-e2f3","2026-07-31 16:37:49","已完成","(quick 任务)"
"ql-20260801-001-f6f1","2026-08-01 15:29:05","已完成","(quick 任务)"
"ql-20260801-002-5932","2026-08-01 16:06:43","已完成","(quick 任务)"
"ql-20260803-001-18e1","2026-08-03 08:33:39","已完成","(quick 任务)"
"ql-20260803-002-e6c7","2026-08-03 08:52:34","已完成","(quick 任务)"
"ql-20260805-001-6dcd","2026-08-05 09:24:29","已完成","修 daemon HostFsHandler allowed_roots 冻结"
"ql-20260805-002-81bcea8","2026-08-05 14:07:35","已完成","daemon 机器头启动时间改绝对显示（不要相对「几分钟前」）"
"ql-20260805-002-1ab4","2026-08-05 20:55:50","已完成","修复 interactive run 终态 lost update（迟到的 submit_messages 不覆盖 close 写入的 completed）"
"ql-20260806-002-56a3","2026-08-06 22:34:14","已完成","切换供应商后运行中会话 reload 不应变 ended（实测 45723d1d/9eed466e reload 后 ended）"
"ql-20260807-001-d667","2026-08-07 09:05:44","已完成","修复切换供应商热切换 reload 后运行中会话被错误标 ended 的并发 bug"
"ql-20260807-002-cc75","2026-08-07 10:13:14","已完成","修复切换/停止供应商后 reload 运行中会话被 ended"
"ql-20260807-003-0c1b","2026-08-07 13:03:03","已完成","排查 /model 偶发空白（重新进入才显示）"
"ql-20260810-001-7f44","2026-08-10 15:54:02","已完成","修复重启 daemon 后 active interactive session 被错误标 ended（restoreAndReconnect resume 漏 CLAUDE_CONFIG_DIR）"
"ql-20260810-002-6e32","2026-08-10 17:09:26","已完成","修复 /runtimes 会话弹窗点「新建会话」误结束当前会话 + 会话列表不刷新"
"ql-20260812-002-78f5","2026-08-12 16:19:41","已完成","变更详情页阶段操作区合并为推进横幅+档案选择器+触发按钮的单卡片"
"ql-20260812-006-cce7","2026-08-12 19:45:38","已完成","用户新建变更后三个问题——(1)没走 agent"
"ql-20260813-003-6a59","2026-08-13 13:57:11","已完成","stage dispatch(quick/brainstorm/plan/execute/verify)的 agent 调 AskUserQuestion 提问…"
"ql-20260813-004-f29e","2026-08-13 14:42:21","已完成","在智能体档案中为 CC（Claude Code）和 GLM（智谱）各补充 5 个专家级角色模板（架构师、前端工程师、后端工程师、项目经理、测试工程师）"
"ql-20260813-005-7d39","2026-08-13 15:34:39","已完成","删除智能体档案里 5 个 GLM 平台级专家角色模板（glm × 架构师/前端/后端/项目经理/测试）"
"ql-20260813-006-f3f0","2026-08-13 22:41:18","已完成","排查智能体执行日志 ef9f8b55 已执行完但前端状态没变"
"ql-20260814-001-ec76","2026-08-14 09:39:17","已完成","删除 5 个 CC 平台级专家角色模板（CC 架构师/前端/后端/项目经理/测试工程师）"
"ql-20260814-002-cdee","2026-08-14 10:18:29","已完成","全局档案页个人/平台级档案（workspace_id=null）删不掉"
"ql-20260815-001-9358","2026-08-15 16:45:28","已完成","/sessions 新建会话的②智能体选择器显示成机器名（如 DESKTOP-2BN7FDC）"
"ql-20260815-010-37a7","2026-08-15 20:25:43","已完成","/sessions 实测三个问题——①whoLine 第二轮起显示「未指定/本机默认」（首轮正常）"
"ql-20260815-011-2d94","2026-08-15 21:26:52","已完成","①会话面板配置条的智能体控件与下拉仍显示 DESKTOP-2BN7FDC（ql-001 只修了新建表单没修到 config-bar）"
"ql-20260817-001-1ce1","2026-08-17 08:52:49","已完成","310px 列宽下第二行五个 Tag（机器+引擎+档案+供应商+轮数）太挤"
"ql-20260817-002-b8d0","2026-08-17 09:37:00","已完成","chips 单行截断压挤导致更难看清"
"ql-20260817-003-8799","2026-08-17 10:07:33","已完成","会话消息里用户发送的消息要显示用户名（守护进程可共享"
"ql-20260817-004-487e","2026-08-17 11:05:49","已完成","agent 答复消息也要显示时间（上轮只给用户消息加了发送者+时间）"
"ql-20260817-005-97da","2026-08-17 11:51:09","已完成","修复 spec-workspace/sync 恒 500（长 FS 段在事务内被 PG idle-in-transaction 杀连接）"
"ql-20260817-006-db1d","2026-08-17 13:43:56","已完成","①智能体下拉里 Claude Code 被挤压成竖排"
"ql-20260817-007-e9ee","2026-08-17 14:25:45","已完成","①新建会话发送后多出一个空「正在思考」块"
"ql-20260817-008-9043","2026-08-17 15:10:24","已完成","会话 3693ae25 选 Kimi 供应商"
"ql-20260817-009-f029","2026-08-17 16:00:40","已完成","切档案/切供应商去掉确认行与提示消息输入"
"ql-20260817-010-a6ed","2026-08-17 16:35:42","已完成","切换档案/供应商不再自动发消息、不产生模型回应"
"ql-20260818-001-fc28","2026-08-18 08:38:30","已完成","切换供应商/档案 toast 成功但实际没生效（会话 259635ca）"
"ql-20260818-003-14d3","2026-08-18 09:52:53","已完成","切档案后人格实际不生效"
"ql-20260818-008-637c","2026-08-18 13:40:32","已完成","档案可切不可取消"
"ql-20260818-010-90db","2026-08-18 22:47:48","已完成","左侧会话列表加单条删除和批量删除"
"ql-20260819-001-b742","2026-08-19 16:35:01","已完成","会话列表和面板头部增加工作区信息显示"
"ql-20260819-002-9167","2026-08-19 21:18:43","已完成","/sessions 页移除「结束会话」按钮及前端逻辑"
"ql-20260820-006-9e18","2026-08-20 09:40:49","已完成","/sessions 已成智能体会话新入口（会话级选供应商）"
"ql-20260820-007-0cda","2026-08-20 10:22:16","已完成","/sessions 会话运行中却显示「第 1 轮 · 已完成」、TurnStatusBar（执行中|工具 N）不渲染"
"ql-20260820-008-f5c3","2026-08-20 11:07:02","已完成","/sessions 会话流里 Grep/Glob 等工具卡片显示半截 JSON"
"ql-20260820-009-ee9d","2026-08-20 11:15:11","已完成","/sessions 会话直播视图断连后永久卡死（缺内容/卡运行中"
"ql-20260820-010-2223","2026-08-20 12:08:14","已完成","直播中 turn_completed 与 token 实时到达但最终答复文本不渲染"
"ql-20260820-011-f230","2026-08-20 13:45:32","已完成","长文本回复直播视图消失（短文本正常、重进正常）"
"ql-20260821-001-9238","2026-08-21 08:41:39","已完成","会话 reopen 409 NO_AGENT_SESSION——resume key 列生产链路从未写入的双修"
"ql-20260821-002-cb75","2026-08-21 10:54:07","已完成","发送带附件消息自己气泡缺 chips"
"ql-20260821-003-1cb1","2026-08-21 11:26:37","已完成","发图后 daemon 下载恒 401 图片无法给智能体"
"ql-20260821-016-c607","2026-08-21 14:22:05","已完成","本机默认会话切换供应商后约 1 秒会话即 ended（/sessions 复现）"
"ql-20260821-017-cf72","2026-08-21 14:38:26","已完成","清理 daemon 3 个存量测试失败（干净树复现"
"ql-20260822-001-port","2026-08-23 14:55:00","已完成","home 会话切供应商流量串本机网关——jsonl 迁移隔离（移植主线）"
"ql-20260824-003-b1b1","2026-08-24 08:54:58","进行中","(quick 任务)"
"ql-20260824-004-9783","2026-08-24 08:55:08","已完成","修复 /sessions 会话页 live 发送的用户消息气泡上方出现空行"
"ql-20260824-cc-upgrade","2026-08-24 11:11:00","已完成","backend 镜像内 Claude Code CLI 升级 2.1.158 → 2.1.241"
"ql-20260824-005-bom","2026-08-24 11:37:00","已完成","install.ps1 双 BOM 修复——两个 BOM 修复提交叠加出的新 bug"
"ql-20260824-018-ecf9","2026-08-24 13:50:02","已完成","会话级供应商热切换「切回本机默认」不生效——DB 已切回本机但 cc 进程仍跑旧供应商（实测切回后 /model 显示 glm-5.1、流量烧旧供应商 key）"
"ql-20260824-006-bom-fix","2026-08-24 16:34:00","已完成","install.ps1 零 BOM 修复——两个 agent 各修一半互相抵消"
"ql-20260825-001-f076","2026-08-25 13:50:27","已完成","预会话首句附件丢失修复——createSession 补 attachment_ids 契约"
"ql-20260825-002-b479","2026-08-25 15:05:00","已完成","首句双提交修复——deferred first prompt + 前端存量显示归并"
"ql-20260825-003","2026-08-25 18:03:00","已完成","multiSelect 提问历史回看崩页修复——answer 数组归一"
"ql-20260825-004","2026-08-25 22:16:00","已完成",".xls 旧格式在线预览支持（SheetJS BIFF 兼容）"
"ql-20260825-005","2026-08-25 22:32:00","已完成","预览器三处渲染问题修复（docx 永久 loading / PDF 高度 / 表格观感）"
"ql-20260825-006","2026-08-25 22:50:00","已完成","Excel 长文本单元格撑爆表格修正"
"ql-20260826-001","2026-08-26 13:23:00","已完成","backend-ci 修复——0bd08e88 批量推送积压的 ruff/mypy 债清零"
"ql-20260827-004-0f84","2026-08-27 10:26:05","已完成","直播会话重复渲染段+流式光标常闪修复（会话 e87622aa）"
"ql-20260827-005-a660","2026-08-27 11:14:56","已完成","/sessions 页整页滚动条修复（门户容器高度与 TopBar 不符）"
"ql-20260827-006-f892","2026-08-27 12:06:22","已完成","直播乱序重复渲染修复续（会话 0ef651b6 窗口丢失胶水段与并发竞态）"
"ql-20260827-007-67b4","2026-08-27 13:21:26","已完成","已完成 quick 任务在变更页仍显示进行中的合并修复"
"ql-20260827-008-70cf","2026-08-27 14:05:21","已完成","工作区会话页 2K 屏宽度撑满——sessions 路由放开 1440 帽子"
"ql-20260827-010-e472","2026-08-27 14:24:18","已完成","会话附件 daemon 落盘改内容寻址命名——attachments/{sha256}.{ext}"
"ql-20260827-011-6dd8","2026-08-27 14:29:47","已完成","工作区全部子页宽度撑满——彻底移除 layout main 的 1440 帽子"
"ql-20260827-013-4418","2026-08-27 14:53:34","已完成","工作区剩余 12 子页宽度撑满——PageContainer 补 size=full 撤 1400 内帽"
"ql-20260827-014-b9f5","2026-08-27 15:18:28","已完成","平台级页面宽度撑满——选择器与 settings 四管理页、PPM 里程碑明细补 size=full"
"ql-20260827-015-4cdb","2026-08-27 16:42:16","已完成","升级 daemon claude-agent-sdk 0.3.181→0.3.247"
"ql-20260827-016-2b4c","2026-08-27 16:51:11","已完成","agent 日志 hub 会话归属加时间重叠过滤——旧日志不再被整批挂接"
"ql-20260828-006-e5af","2026-08-28 09:33:20","已完成","工作区详情页默认智能体提供方卡片文案修正——对齐阶段流转自动派发退役后的真实消费点"
"ql-20260828-007-7dcf","2026-08-28 10:05:30","已完成","派团队弹层及会话团队卡片配色迁主题统一"
"ql-20260828-008-7bd5","2026-08-28 10:19:22","已完成","团队进度卡 team-progress 配色补迁主题统一"
"ql-20260828-009-4a13","2026-08-28 10:35:15","已完成","派团队状态标签四问题修复（不显示/删除不生效/不可更新/图标色）"
"ql-20260828-010-ca22","2026-08-28 10:38:59","已完成","切换守护进程时同步确认新机器的项目本地路径"
"ql-20260828-011-1ec7","2026-08-28 11:00:28","已完成","预会话派团队配置确认后补待生效反馈标签"
"ql-20260828-012-4425","2026-08-28 11:16:47","已完成","派团队标签点击编辑回显当前配置"
"ql-20260828-013-a55b","2026-08-28 13:03:17","已完成","团队任务状态永不收敛——分身失败/被杀后任务卡进行中"
"ql-20260828-014-bfef","2026-08-28 13:35:22","已完成","list_workers MCP 工具分身状态不收敛（主控拒派）"
"ql-20260831-003-3d0a","2026-08-31 09:20:49","已完成","消除 install.ps1 双 BOM 致 irm 加 iex 每次安装报无法将 Windows 项识别为 cmdlet"
"ql-20260831-006-6d67","2026-08-31 11:14:57","已完成","会话卡排队双修复：inject 发送 30s 超时兜底 + suspended 会话随 daemon 回线自动恢复"
"ql-20260831-007-520d","2026-08-31 13:14:56","已完成","worktree 基准分支探测兜底——派发前验证 default_branch 真实存在"
"ql-20260831-008-6876","2026-08-31 13:38:17","已完成","mission.constraints 损坏双修——合并 SQL object 类型守卫 + 读取端 TypeDecorator 归一"
"ql-20260831-012-5f60","2026-08-31 14:32:29","已完成","输入胶囊＋功能按钮放大显形——antd 高度钳制成 40x32 椭圆"
"ql-20260831-013-9043","2026-08-31 15:12:22","已完成","会话归档 UX 重做——行按钮按状态二选一 + 已归档徽标置灰 + 视图横幅 + toast 反馈"
"ql-20260831-014-c6fe","2026-08-31 15:39:19","已完成","会话列表 6 个确认弹窗去渐变色块图标"
"ql-20260831-015-d729","2026-08-31 15:54:08","已完成","确认弹窗图标功能语义化 + 全部状态含已归档（后端 archived 三态）"
"ql-20260831-016-54a0","2026-08-31 16:17:15","已完成","确认弹窗图标被压缩变形且与标题零间距——外包固定尺寸 span 修正"
"ql-20260901-002-8e58","2026-09-01 10:49:58","已完成","/team 指令消息气泡与回放显示前缀修复"
"ql-20260902-001-4f08","2026-09-02 09:33:51","已完成","daemon worktree 命令 10s 超时必杀大仓库检出 + workers 分支与残缺 worktree 无清理路径"
"ql-20260902-002-2849","2026-09-02 10:39:23","已完成","runtimes 页升级 daemon 按钮增已是最新判断"
"ql-20260902-003-b0a4","2026-09-02 10:56:57","已完成","sillyspec 手动升级指令加版本前置比对"
"ql-20260902-004-0a10","2026-09-02 11:25:49","已完成","升级按钮置灰反馈修正：保留原文案+sillyspec 取消置灰"
"ql-20260902-007-1b07","2026-09-02 14:32:20","已完成","团队任务嵌套分身死锁根治——孙层完成逐级回叫父会话+僵尸等待态强收兜底"
"ql-20260902-008-3723","2026-09-02 15:41:49","已完成","团队分身会话查看器「加载更早消息」点击无反应——单 run 跨游标整段丢弃修复"
"ql-20260902-009-0d92","2026-09-02 16:36:08","已完成","会话面板「加载更早消息」改触顶自动加载——滚动到顶自动拉取+行内加载提示+到头不再触发"
"ql-20260902-010-f493","2026-09-02 16:50:38","已完成","触顶自动加载补口——初始内容不满视口（无滚动条）时自动续拉直至撑出滚动条或翻到头"
"ql-20260903-001-4d6e","2026-09-03 08:42:55","已完成","视口补拉时序修复——补拉链首跳早于 DOM 提交布局未就绪即断链"
"ql-20260903-003-3e1a","2026-09-03 10:07:22","已完成","团队任务分身终态失败后主控30分钟不被唤醒且巡逻resume死循环修复"
"ql-20260903-011-66a4","2026-09-03 14:17:29","已完成","侧边栏菜单高亮最长匹配独占修复——兄弟路径前缀连累"
"ql-20260903-012-7c69","2026-09-03 14:41:20","已完成","组织管理页全 antd 重构——树表 + Modal 弹窗对齐 FRONTEND_PAGE_STYLE"
"ql-20260903-013-7a5e","2026-09-03 15:03:08","已完成","组织管理页表格横向滚动条修复——scroll.x max-content 窄表误用"
"ql-20260903-014-4d37","2026-09-03 15:19:24","已完成","组织管理页布局对齐 roles 页——查询条件卡与列表表格拆两块"
"ql-20260904-014-f420","2026-09-04 10:14:24","已完成","组织管理页操作列固定宽度并固定右侧——对齐其它管理页（roles/users）惯例"
"ql-20260904-016-7b4a","2026-09-04 11:05:40","已完成","runtimes 页升级 sillyspec 成功 toast 文案如实化（已最新时无横幅须说明）"
"ql-20260904-019-b4f4","2026-09-04 13:49:50","已完成","升级 sillyspec 版本一致时给明确横幅反馈（up_to_date 终态贯通 daemon/backend/frontend）"
"ql-20260907-001-5bff","2026-09-07 09:37:00","已完成","修 sillyspec 升级被镜像源滞后误判「已是最新」（实测 crrcdt-hubin 滞后 3 天"
"ql-20260908-001-96a2","2026-09-08 09:38:53","已完成","/runtimes 页面去掉 1600px 限宽"
"ql-20260911-001-c07c","2026-09-11 10:51:40","已完成","会话页轮次刻度轨命中范围带状化（对齐 ZCode 手感）"
"ql-20260916-004-8b06","2026-09-16 14:19:20","已完成","短轮次一页多轮点末刻度选不中末轮——active 选中双修"
"ql-20260623-001-85ac","2026-06-23 09:05:10","已完成","修复 ruff N815（daemon 版本分发响应模型 minRequired/downloadUrl camelCase 字段加 noqa 行内豁免）"
"ql-20260622-038-7b3e","2026-06-22 23:35:12","已完成","修复 ppm excel 导出 2 个失败测试断言（跟上源码 RFC 5987 filename* 格式，改测试不改源码）"
"ql-20260621-011-f3c7","2026-06-21 16:50:00","已完成","看板加「计划/实际」两 tab（对齐源 Home ScheduleCard/WorkCard，全对齐含编辑+displayMode）"
"ql-20260621-010-a1b2","2026-06-21 16:10:00","已完成","hotfix 看板 API 500（service _derive_priority 用了未 import 的 UTC）"
"ql-20260621-009-e8a1","2026-06-21 15:55:00","已完成","看板任务详情对齐源 TaskDetailDrawer（补优先级/进度/创建/更新时间）"
"ql-20260621-008-d6f2","2026-06-21 15:40:00","已完成","修复 milestone 详情抽屉 isValid 报错（Form.Item name + DatePicker value 冲突）"
"ql-20260621-007-c5e9","2026-06-21 15:25:00","已完成","看板 matrix 任务跨天连续展示（start_time~end_time 每一天）"
"ql-20260621-006-b4d8","2026-06-21 15:12:30","已完成","修复 ps_project_plan.project_id 全 NULL（milestone 责任人裸 UUID 根因）"
"ql-20260621-005-7c3e","2026-06-21 14:56:41","已完成","修复看板任务卡片缺失（DateNav→filters 致按本周过滤）"
"ql-20260621-004-f2a1","2026-06-21 14:15:33","已完成","修复 migrate_from_ruoyi 迁移顺序 bug 并重同步 ppm_plan_node_module 模块数据"
"ql-20260620-001-7b2e","2026-06-20 00:06:10","已完成","前端 UI 文案中文化（品牌→SillyHub、约160条英文文案 + 枚举状态映射表）"
"ql-20260618-011-a8d3","2026-06-18 16:05:00","已完成","Workspace 创建：路径规范化 + 默认 daemon 路径 + server-local 需 admin"
"ql-20260618-010-e7c4","2026-06-18 15:43:18","已完成","修复 daemon WS 用 config.runtime_id 导致 list_dir RPC 504 offline"
"ql-20260618-009-f3a2","2026-06-18 11:45:40","已完成","修复 agent per-run model 代码 review 发现的 5 个小问题"
"ql-20260618-008-b2e1","2026-06-18 10:25:00","已完成","修复 daemon Windows .cmd 包装 spawn 失败导致 codex quick-chat 卡住"
"ql-20260618-007-d9c0","2026-06-18 10:04:45","已完成","修复 Daemon runtime 掉线后刷新仍在线并补 Agent 禁用操作"
"ql-20260618-006-a3f1","2026-06-18 09:25:00","已完成","codex quick-chat SSE 扁平 payload + delta 缓冲节流（解决""几个字几个字蹦""）"
"ql-20260618-005-c4d2","2026-06-18 09:15:49","已完成","修复 spec-bootstrap 未应用 workspace 默认 Agent provider/model"
"ql-20260618-004-9f81","2026-06-18 08:50:00","已完成","codex quick-chat 流式输出 reasoning + agentMessage/delta（消除""等 2 分钟""静默）"
"ql-20260618-003-a1b2","2026-06-18 01:35:00","已完成","修复 codex quick-chat ""无输出""：_looksLikeResult 误命中 thread/start response 提前关 stdin"
"ql-20260618-001-7c3a","2026-06-18 00:30:00","已完成","Agent 控制台浅色化 + Thinking 默认展开 + Quick chat 接入日志与新建会话 + 清理 codex 调试日志"
"ql-20260617-005-c1d2","2026-06-17 01:35:00","已完成","恢复 /input 端点 + token 0/0 防御 + cancel 立即 killed + 数据库脏 0 清理"
"ql-20260617-007-3f8a","2026-06-17 21:07:25","已完成","Runtime model control visibility"
"ql-20260617-006-9b2d","2026-06-17 17:20:00","已完成","Daemon per-run model selection"
"ql-20260617-001-7a3e","2026-06-17 00:45:00","已完成","修复 token 用量不实时累计 + Agent 页面 UI 优化"
"ql-20260604-001-progress","2026-06-04 10:43:13","已完成","清除 progress.json 残留引用"
"ql-20260605-001-a3f2","2026-06-05 09:33:54","已完成","修复 bootstrap scan --dir 指向 source_root 并添加 preflight 检查"
"ql-20260605-002-b7c1","2026-06-05 09:49:08","已完成","放宽 preflight 签名检查：支持递归子目录和更多项目特征"
"ql-20260605-003-c8e4","2026-06-05 10:42:58","已完成","Agent 执行 Token/Cost 和上下文追踪"
"ql-20260605-004-d5a7","2026-06-05 11:10:21","已完成","前端展示 Agent Run Usage/Cost 数据"
"ql-20260605-005-f2b8","2026-06-05 15:48:09","已完成","修复 Agent Run metadata 持久化失败 + 参考 Multica 细化 token 采集"
"ql-20260611-001-c7a3","2026-06-11 08:48:19","已完成","Quick Chat 多轮对话支持：session_id 持久化 + --resume 上下文延续"
"ql-20260614-001-7e9a","2026-06-14 09:38:22","已完成","修复 StreamJsonAdapter 缺失 buildArgs/buildInput 导致 claude 裸启动 hang"
"ql-20260615-001-a7c3","2026-06-15 00:58:59","已完成","补 agent_runs.error_code 列的 Alembic migration"
"ql-20260615-002-9b4f","2026-06-15 17:11:20","已完成","修复 /runtimes 空状态错误的 pip 安装提示（daemon 已重写为 TS），新增 sillyhub-daemon README"
"ql-20260616-001-7f3a","2026-06-16 20:35:00","已完成","修复 /runtimes 页 4 个串联错误：登录 401 / git identities 500 / 前端 trim undefined 崩溃 / quick chat spawn claude ENOENT"
"ql-20260616-003-a2c7","2026-06-16 22:08:00","已完成","修复 Bootstrap 实时日志 ""Invalid Date""：SSE 协议错位 + channel 缺失"
"ql-20260616-002-b8e5","2026-06-16 21:27:00","已完成","修复 Bootstrap dispatch 链路 3 处缺陷：execution-context 400 + provider mismatch + prompt 空"
"ql-20260616-004-7d2e","2026-06-16 22:34:00","已完成","Agent Run token 用量实时计算（不再等执行完成）"
"ql-20260616-005-f4a1","2026-06-16 23:05:00","已完成","修复 Bootstrap 实时日志格式退化（1:1 复现老 SERVER 路径渲染）"
"ql-20260616-006-7e2b","2026-06-16 23:24:31","已完成","系统性修复 daemon-SERVER parity 缺口（cancel/hang/multi-fixes）"
"ql-20260619-001-f6cc","2026-06-19 13:22:08","已完成","修复 dispatch_next_step 重复创建 AgentRun（删除上层预创建 Run，对齐 dispatch() 模式 + 历史孤儿 pending Run 精准清理）"
"ql-20260619-002-703a","2026-06-19 13:23:46","已完成","修复 scan 发现的 4 项配置/索引过时（local.yaml daemon 命令 / projects role / _module-map 索引 / 根级冗余配置）"
"ql-20260619-003-0f87","2026-06-19 14:03:08","已完成","修复 dispatch()（transition 路径）last_dispatch.run_id 的 JSON in-place mutation 不持久化（Wave0 ql-001 附带发现）"
"ql-20260619-004-ae04","2026-06-19 15:04:58","已完成","修复 interactive-session 发空 agent_run_id 致 422 风暴耗尽连接池（plan: lexical-juggling-aurora）"
